"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"2018/11/14","大里","NOx",22,21,20,19,21,24,33,41,45,36,25,13,11,12,15,17,20,40,25,26,32,30,36,29
"2018/11/14","大里","O3",14,14,13,11,8.2,7.8,6.1,7.9,13,30,50,64,74,78,69,65,60,34,31,22,14,13,5.7,9.8
"2018/11/14","大里","PM10",28,32,32,33,36,32,32,35,41,37,39,40,36,39,48,48,43,62,47,38,39,40,41,37
"2018/11/14","大里","SO2",2.7,2.9,2.7,2.7,3,3.5,3.1,3.3,3.9,2.6,2.6,2.2,2.1,2.2,2.3,2.5,2.6,2.9,2.7,3.6,4,3.6,3.2,2.9
"2018/11/15","大里","CO",0.52,0.5,0.51,0.51,0.53,0.56,0.96,1,1.09,0.95,0.63,0.53,0.42,0.4,0.45,NA,NA,NA,0.59,0.82,0.83,0.9,0.73,0.67
"2018/11/15","大里","NOx",25,26,23,23,22,26,40,48,63,44,25,21,15,15,20,NA,NA,NA,26,36,39,43,36,29
"2018/11/15","大里","O3",10,6,5.4,4.5,4.8,4.5,4.6,7.5,9.9,34,61,74,83,NA,NA,NA,NA,NA,NA,26,15,8.6,9.4,9.4
"2018/11/15","大里","PM10",44,40,44,44,40,47,42,48,61,63,55,66,61,51,63,54,51,48,43,53,53,57,61,56
"2018/11/15","大里","SO2",2.7,2.3,2.4,2.3,2.2,2.2,2.6,3.3,3.7,2.9,2.8,2.6,2,2.8,2.1,NA,NA,NA,2.8,3.1,3.1,3.7,2.9,2.1
"2018/11/16","大里","CO",0.6,0.57,0.55,0.53,0.56,0.65,0.78,1.17,0.99,1.23,0.77,0.79,0.54,0.46,0.46,0.49,0.44,0.76,0.79,0.91,0.69,0.75,0.76,0.74
"2018/11/16","大里","NOx",24,26,24,22,25,25,32,43,34,66,38,44,22,18,18,19,20,32,36,44,37,37,37,39
"2018/11/16","大里","O3",14,9.8,9.8,8.9,7.1,8.4,13,15,36,20,55,57,67,82,83,74,62,38,25,12,15,9.7,8.4,5
"2018/11/16","大里","PM10",60,61,59,61,64,66,63,63,73,113,101,110,62,57,50,53,48,56,58,63,58,50,57,61
"2018/11/16","大里","SO2",1.5,2.5,2.7,2.8,2.7,2.8,3,2.9,3.1,4.1,4.2,5.3,4,3.9,3.6,3.7,3.2,3,3.2,3.5,3.4,3.4,3.1,3.6
"2018/11/17","大里","CO",0.58,0.69,0.64,0.49,0.59,0.46,0.41,0.56,0.67,0.68,0.59,0.49,0.53,0.5,0.54,0.64,0.62,0.58,0.81,0.78,0.8,0.74,0.78,0.52
"2018/11/17","大里","NOx",30,35,32,26,28,23,18,24,31,32,28,18,20,20,23,33,34,28,38,39,41,38,38,25
"2018/11/17","大里","O3",7.5,4.2,3.9,7.6,4.9,9.7,14,13,12,16,24,35,34,34,32,20,17,14,5.5,4.4,3.8,3.8,3.8,5.4
"2018/11/17","大里","PM10",54,57,54,50,54,47,33,33,33,42,41,29,24,22,26,36,41,29,30,39,33,34,32,24
"2018/11/17","大里","SO2",2.9,3.2,3.1,3.1,3.2,2.7,2.9,2.9,3.4,4.2,3.7,2.8,2.5,2.7,2.3,2.9,2.6,2.3,2.6,2.8,3.1,3.3,2.8,2.8
"2018/11/18","大里","CO",0.5,0.48,0.46,0.47,0.6,0.57,0.67,0.74,0.68,0.54,0.36,0.35,0.36,0.35,0.37,0.48,0.47,0.4,0.56,0.47,0.55,0.61,0.58,0.53
"2018/11/18","大里","NOx",24,22,22,22,22,26,32,34,31,25,13,11,10,11,12,20,19,14,21,21,24,25,23,24
"2018/11/18","大里","O3",5.6,5.2,4.9,4.5,4.7,4.3,4.4,7.1,17,29,42,56,68,72,68,47,43,44,33,29,23,20,17,14
"2018/11/18","大里","PM10",19,16,26,29,42,36,35,29,40,29,29,24,26,36,35,44,49,53,53,63,57,64,68,70
"2018/11/18","大里","SO2",3.4,2.6,2.3,2.3,2.7,2.7,2.7,2.6,2.8,2.8,2.4,2.2,1.9,2.2,3.1,5.6,3.5,2.1,2.6,3.8,3.2,2.6,2.6,2.3
"2018/11/19","大里","CO",0.53,0.46,0.35,0.29,0.27,0.26,0.28,0.49,0.5,0.37,0.28,NA,NA,NA,0.32,0.33,0.4,0.57,0.63,0.5,0.47,0.47,0.45,0.41
"2018/11/19","大里","NOx",24,19,15,12,9.2,10,11,19,18,14,12,21,22,22,19,21,24,28,29,23,22,21,19,17
"2018/11/19","大里","O3",12,13,17,21,22,26,26,21,26,33,35,NA,24,27,28,24,17,11,8.8,13,14,12,13,12
"2018/11/19","大里","PM10",70,67,50,52,33,15,10,6,7,7,11,19,NA,16,19,26,29,28,21,11,12,13,10,9
"2018/11/19","大里","SO2",2,2.1,2.8,2.3,1.6,1.8,1.7,1.4,1.7,1.4,1.3,1.7,1.7,1.7,1.7,1.8,2,1.8,2,2,2.4,2.2,2.1,2
"2018/11/20","大里","CO",0.34,0.29,0.43,0.43,0.41,0.44,0.7,0.74,0.83,0.58,0.46,0.47,0.44,0.44,0.42,0.56,0.83,1.08,1.02,0.95,0.91,0.85,0.81,0.8
"2018/11/20","大里","NOx",14,10,18,19,19,21,32,40,36,30,25,15,14,12,14,24,37,48,48,47,36,27,25,26
"2018/11/20","大里","O3",15,15,3.9,1.8,2.2,1.6,0.5,3.4,10,19,26,58,69,76,72,60,51,37,30,26,27,31,27,19
"2018/11/20","大里","PM10",8,5,18,21,21,26,23,35,32,35,42,52,56,60,68,71,86,102,107,104,102,95,105,112
"2018/11/20","大里","SO2",1.5,1.4,1.7,1.6,1.8,1.9,2,2.7,2.7,2.8,2.8,3.6,3.1,2.9,2.9,5.5,10,9,6.4,5.8,5.3,6.1,5.2,4.6
"2018/11/21","大里","CO",0.66,0.64,0.63,0.56,0.55,0.52,0.87,1.02,1.12,0.89,0.52,0.59,0.49,0.38,0.39,0.36,0.4,0.67,0.94,0.97,1.01,0.84,0.58,0.63
"2018/11/21","大里","NOx",20,19,20,19,20,21,36,44,55,40,25,32,16,13,13,16,18,28,37,41,47,46,24,27
"2018/11/21","大里","O3",19,18,11,8,8.4,12,3.6,2,6.9,25,44,49,60,61,67,53,46,34,23,14,5.1,6.5,21,13
"2018/11/21","大里","PM10",104,95,83,84,88,74,98,80,96,92,66,78,53,35,30,26,28,31,41,56,61,64,60,70
"2018/11/21","大里","SO2",3.4,3,2.6,2.6,2.6,2.9,3,3.4,4.3,3.8,4.1,6.3,4.6,2.7,2.3,1.9,1.7,1.8,2.2,4.4,3.4,4.2,3.4,4.2
"2018/11/22","大里","CO",0.55,0.88,0.72,0.44,0.31,0.38,0.49,0.66,0.68,0.55,0.51,0.51,0.5,0.45,0.44,0.47,0.51,0.59,0.59,0.5,0.46,0.46,0.44,0.44
"2018/11/22","大里","NOx",21,32,20,16,9.7,9.4,11,18,19,17,15,15,14,14,15,17,20,22,22,19,17,17,15,15
"2018/11/22","大里","O3",18,3,11,17,26,22,16,13,18,26,34,34,38,40,42,39,31,25,24,25,25,24,25,21
"2018/11/22","大里","PM10",61,68,47,46,NA,11,12,14,17,19,24,32,22,16,22,25,23,25,24,18,16,16,8,8
"2018/11/22","大里","SO2",2.9,3.7,3.1,2.5,1.9,1.6,1.7,1.7,1.9,1.8,2,1.9,1.9,1.8,1.9,1.8,1.9,2,2,2,2,1.8,1.5,1.5
"2018/11/23","大里","CO",0.52,0.47,0.51,0.47,0.44,0.44,0.59,0.76,0.76,0.83,0.7,0.58,0.51,0.46,0.39,NA,0.41,0.48,0.64,0.58,0.57,0.63,0.69,0.66
"2018/11/23","大里","NOx",20,19,18,15,18,19,28,36,44,51,38,24,16,16,15,18,24,27,32,31,30,33,41,41
"2018/11/23","大里","O3",8.7,11,10,10,6.6,5.9,2.5,3.7,6.7,9.1,24,48,69,68,56,45,25,17,9,7.4,6.2,3.1,0.5,0
"2018/11/23","大里","PM10",18,25,20,16,23,27,26,36,40,47,44,53,56,47,NA,30,34,29,28,27,28,26,33,40
"2018/11/23","大里","SO2",1.9,2.5,2.3,1.9,2.3,2.4,2.2,2.9,5.2,4.8,3.1,3.1,2.8,2.5,2.3,2.2,2.5,2.6,2.6,2.8,2.8,2.5,2.9,2.9
"2018/11/24","大里","CO",0.51,0.57,0.56,0.52,0.51,0.57,0.71,0.78,0.72,0.76,0.76,0.56,0.48,0.38,0.36,0.38,0.34,0.57,0.93,0.92,0.7,0.86,0.96,0.75
"2018/11/24","大里","NOx",33,31,24,22,24,29,32,31,30,30,28,23,20,14,14,15,14,27,40,41,28,33,40,32
"2018/11/24","大里","O3",0.6,0.1,1.1,1.3,0,0.2,0.4,3.6,13,29,56,71,77,70,62,54,50,32,15,7.4,13,7.3,2.5,7.4
"2018/11/24","大里","PM10",30,39,35,35,29,34,34,41,38,39,52,51,50,40,29,28,31,45,48,72,58,46,58,43
"2018/11/24","大里","SO2",2.8,1.7,1.7,1.4,1.4,1.6,1.6,1.6,1.8,1.8,1.9,2.1,2.6,1.8,1.6,1.5,1.4,1.7,2.2,2.2,2,2.4,2.2,1.9
"2018/11/25","大里","CO",0.6,0.54,0.52,0.4,0.39,0.36,0.54,0.65,0.56,0.38,0.32,0.35,0.38,0.49,0.55,0.67,0.56,0.67,0.54,0.41,0.35,0.33,0.36,0.4
"2018/11/25","大里","NOx",27,20,20,14,14,13,26,34,23,17,15,15,11,15,18,27,29,37,31,21,19,16,20,22
"2018/11/25","大里","O3",5.3,11,8.7,13,12,12,3.6,6,22,25,33,47,61,63,66,51,29,14,17,23,23,22,12,8.7
"2018/11/25","大里","PM10",33,32,30,24,25,24,35,33,37,23,26,34,37,53,69,91,41,33,38,23,22,20,24,28
"2018/11/25","大里","SO2",1.4,2.4,1.9,1.7,1.7,1.8,1.8,2.4,2.6,1.9,2,2.6,3.1,3.4,4.1,5.8,3.3,2.9,3.4,2.3,2.2,2.1,2,2.1
"2018/11/26","大里","CO",0.38,0.36,0.26,0.2,0.24,0.24,0.36,0.59,0.95,0.81,0.55,0.53,0.43,0.32,0.28,0.39,0.51,0.89,0.62,0.65,0.63,0.44,0.41,0.31
"2018/11/26","大里","NOx",16,17,11,7.6,10,12,17,30,46,57,40,42,31,30,23,32,42,52,33,35,32,21,21,15
"2018/11/26","大里","O3",11,8,11,17,9.4,9,5.9,1.4,0.9,1.3,3.9,5.8,9,9.3,17,15,7.9,2.7,9.1,3.6,4.5,11,11,14
"2018/11/26","大里","PM10",26,30,18,15,13,14,9,19,23,44,33,40,22,17,15,22,32,33,26,33,28,19,25,21
"2018/11/26","大里","SO2",1.9,1.9,2.1,1.7,1.7,1.6,1.7,2.2,3.3,4.7,4,5,2.9,2.6,2.5,3,2.7,3.1,3,2.9,2.7,2.4,2.4,2.3
"2018/11/27","大里","CO",0.28,0.32,0.31,0.3,0.32,0.36,0.51,0.49,0.47,0.44,0.52,NA,0.51,0.43,0.43,0.46,0.41,0.58,0.63,0.49,0.56,0.62,0.45,0.41
"2018/11/27","大里","NOx",12,15,16,16,17,22,29,21,18,20,26,NA,26,23,24,25,23,31,34,26,27,30,23,23
"2018/11/27","大里","O3",15,9.5,2.3,2,1.3,1,3.7,12,14,16,20,NA,36,41,42,35,34,19,11,13,10,6.2,9.4,9.4
"2018/11/27","大里","PM10",19,18,22,22,25,27,23,14,12,16,25,33,35,35,43,NA,40,42,32,24,25,27,24,22
"2018/11/27","大里","SO2",2,1.5,1.4,1.4,1.4,1.5,1.7,1.6,1.4,1.5,1.7,NA,1.9,1.9,2,1.9,2.3,2.2,2.2,2.1,2.2,2.1,1.9,2.2
"2018/11/28","大里","CO",0.45,0.35,0.2,0.2,0.22,0.26,0.32,0.56,0.97,0.53,0.48,0.51,0.41,0.38,0.38,0.53,0.5,0.94,1.09,0.88,0.53,0.48,0.66,0.48
"2018/11/28","大里","NOx",23,19,10,9.9,12,14,17,27,54,32,34,37,25,21,24,35,30,47,52,44,25,21,31,25
"2018/11/28","大里","O3",5.3,7,23,20,15,11,8.6,4.6,1.3,14,16,15,21,23,19,10,13,1.9,0.2,1,12,17,3.6,8.1
"2018/11/28","大里","PM10",27,26,19,15,24,25,25,30,32,14,18,30,13,12,21,31,38,41,42,36,26,22,33,32
"2018/11/28","大里","SO2",1.8,2.3,1.8,1.8,1.6,1.7,2.2,2.2,3.1,2.2,3.2,3,2.1,2.3,2.4,2.6,2.4,2.9,2.8,2.8,2.4,2.3,2.5,3.1
"2018/11/29","大里","CO",0.34,0.34,0.32,0.25,0.25,0.29,0.32,0.62,0.9,0.76,0.38,0.4,0.39,0.34,0.34,0.44,0.5,0.8,0.85,1.1,1.18,0.89,0.81,0.84
"2018/11/29","大里","NOx",15,17,17,14,15,18,18,31,48,39,23,23,21,18,17,25,27,38,42,54,56,50,43,51
"2018/11/29","大里","O3",17,13,16,21,19,15,18,12,7.5,15,31,36,45,53,62,62,54,34,21,6.6,1.1,0.2,0.7,-0.2
"2018/11/29","大里","PM10",22,26,28,23,21,22,21,27,34,32,32,34,27,25,33,43,49,58,54,54,74,69,67,76
"2018/11/29","大里","SO2",2.4,2,2,2.2,2.2,2.5,2.5,2.5,2.7,3,2.5,2.3,2.2,2,2.2,2.5,2.6,2.7,2.9,3.4,4.7,3.5,2.7,3.2
"2018/11/30","大里","CO",0.7,0.69,0.73,0.84,0.52,0.73,0.87,1.4,1.27,0.75,0.36,0.36,0.35,0.39,0.38,0.58,0.78,0.92,1.46,0.98,0.99,1.05,1.03,0.98
"2018/11/30","大里","NOx",40,40,38,33,25,37,38,59,65,41,20,18,12,14,15,30,38,38,66,43,38,40,37,33
"2018/11/30","大里","O3",-0.1,-0.1,-0.2,0,0.3,0.4,0.3,1.4,4.1,18,33,48,61,78,86,75,65,60,20,31,29,20,15,14
"2018/11/30","大里","PM10",64,60,58,75,45,39,41,54,50,49,32,44,32,46,48,106,112,120,177,185,182,172,178,173
"2018/11/30","大里","SO2",2.6,3,2.8,2.2,1.9,2.6,2.7,3.3,3.4,2.9,2.1,2.4,2.5,2.5,2.8,6.8,7.2,6.9,10,9.2,8,6,6.5,6.8
"2018/12/01","大里","CO",0.62,0.46,0.42,0.44,0.51,0.58,0.69,0.8,0.79,0.59,0.42,0.32,0.28,0.26,0.29,0.33,0.49,0.7,0.66,0.57,0.73,0.86,0.82,0.73
"2018/12/01","大里","NOx",21,22,20,21,21,24,43,NA,33,23,20,12,11,9.8,12,14,21,31,28,24,31,40,31,26
"2018/12/01","大里","O3",31,38,43,36,25,7.5,2,10,26,47,50,55,58,62,62,62,61,47,43,44,28,6.1,8.1,7.7
"2018/12/01","大里","PM10",147,130,125,124,118,119,124,117,104,100,77,60,54,46,40,36,64,94,98,101,110,99,91,86
"2018/12/01","大里","SO2",5.9,5.5,5.5,4.5,3.5,2.3,2.9,3.8,4.2,3.9,3,2.2,2.3,2.1,1.9,1.9,3.1,3.8,3.6,3.7,4.2,3,2.5,2.2
"2018/12/02","大里","CO",0.65,0.55,0.54,0.48,0.43,0.43,0.56,0.62,0.66,0.51,0.36,0.31,0.39,0.39,0.38,0.28,0.33,0.46,0.47,0.5,0.42,0.52,0.53,0.53
"2018/12/02","大里","NOx",25,18,19,17,15,15,30,28,30,22,15,11,10,9.6,11,10,13,18,21,23,21,26,21,20
"2018/12/02","大里","O3",5.7,7,2.5,3.2,1.8,4.5,0.7,4.3,9.9,26,35,48,72,80,81,60,51,36,26,24,25,16,9.9,5.3
"2018/12/02","大里","PM10",74,62,59,55,48,48,47,44,45,38,40,39,53,51,55,58,63,58,58,73,78,85,71,69
"2018/12/02","大里","SO2",2,1.5,1.3,1.1,1,1.1,1.4,1.4,1.4,1.4,1.3,1.6,2.4,2.9,2.7,2.9,3.3,3.8,3.4,2.8,3.2,3.1,2.2,2.1
"2018/12/03","大里","CO",0.58,0.47,0.41,0.33,0.36,0.34,0.46,0.99,1.21,1.07,1.08,0.64,0.61,0.33,0.32,0.33,0.35,0.49,0.8,0.97,1.06,1.18,0.87,0.87
"2018/12/03","大里","NOx",24,18,12,9.1,9.4,13,24,49,59,54,41,35,32,15,13,16,17,21,38,49,51,59,51,42
"2018/12/03","大里","O3",2.2,5,13,17,18,15,7,4.5,7.6,23,46,48,60,68,63,50,43,31,14,3.8,1.5,0.2,0,3.1
"2018/12/03","大里","PM10",65,63,50,36,30,33,24,32,49,75,71,58,77,36,34,32,30,28,43,63,60,51,51,53
"2018/12/03","大里","SO2",2,1.9,1.9,1.7,1.6,1.7,1.7,2.4,4.5,6.1,4.3,3.5,5.1,2.6,2.2,2.1,2,2.1,2.8,4.1,6.3,4.4,3.1,3.3
"2018/12/04","大里","CO",0.84,0.68,0.66,0.64,0.58,0.69,1.05,1.56,0.94,0.5,0.45,0.43,0.24,0.25,0.2,0.24,0.22,0.39,0.85,1.18,1,1,0.83,0.55
"2018/12/04","大里","NOx",43,38,31,30,28,33,44,79,62,33,30,21,12,14,12,14,13,21,42,53,48,48,51,41
"2018/12/04","大里","O3",0.1,0.2,0.2,0.3,0,0.6,0.8,1.3,5.7,19,31,51,44,41,31,28,24,13,1.8,0.6,0.5,-0.1,-0.1,-0.1
"2018/12/04","大里","PM10",47,53,46,46,53,44,46,51,52,44,36,30,15,17,21,21,15,16,31,31,30,37,38,34
"2018/12/04","大里","SO2",2.4,2.4,1.9,2.1,2.3,2.5,2.6,3.5,3.9,2.7,2.3,2.1,1.7,1.7,1.6,1.7,1.7,1.7,2.2,3.3,3,3.8,4.6,3.3
"2018/12/05","大里","CO",0.47,0.43,0.45,0.33,0.33,0.52,0.51,1.22,1.32,0.87,0.6,0.51,0.46,0.44,0.46,0.5,0.62,0.79,0.82,0.92,0.82,0.96,0.77,0.76
"2018/12/05","大里","NOx",32,23,29,22,18,32,31,55,63,37,26,21,18,17,19,22,27,35,36,42,41,49,42,42
"2018/12/05","大里","O3",-0.2,0.6,0,1.9,4.4,0.1,0.3,1.4,4.2,17,30,46,54,53,49,45,34,18,11,4.4,2.4,0.3,-0.1,-0.2
"2018/12/05","大里","PM10",26,20,27,26,21,25,28,30,39,38,33,34,31,27,26,NA,35,42,39,41,41,57,61,51
"2018/12/05","大里","SO2",3.5,2.2,2.7,3.2,2,2,2.8,3.7,5,2.9,2.8,2.5,2.3,1.9,2.1,2,2.1,2.4,2.6,3,3.1,3.4,3.9,4.4
"2018/12/06","大里","CO",0.75,0.69,0.67,0.68,0.69,0.75,0.91,1.38,1.26,1.23,1.2,0.29,0.39,0.38,0.31,0.27,0.34,0.55,0.62,0.7,0.77,0.95,0.85,0.63
"2018/12/06","大里","NOx",44,40,39,39,38,37,45,71,66,60,53,14,16,16,14,13,17,22,23,30,33,42,41,28
"2018/12/06","大里","O3",-0.2,-0.3,-0.2,-0.2,-0.1,0.3,0.2,0.6,3,18,44,35,50,62,54,34,32,36,26,14,8.5,2,0.4,4.1
"2018/12/06","大里","PM10",56,50,49,50,53,43,47,60,65,76,76,NA,27,37,26,19,29,61,54,72,72,84,85,63
"2018/12/06","大里","SO2",3.9,3.2,3.4,3.3,2.4,2.8,3.7,3.8,5.3,5,4,2.1,2.2,2.6,2,1.8,1.9,2.4,2.5,2.9,3.1,3.8,3.2,3.1
"2018/12/07","大里","CO",0.42,0.34,0.29,0.25,0.24,0.24,0.29,0.43,0.49,0.43,0.39,0.36,0.37,0.31,0.32,0.32,0.33,0.46,0.48,0.44,0.43,0.44,0.39,0.34
"2018/12/07","大里","NOx",20,17,15,11,11,11,13,17,20,20,20,15,17,15,16,17,17,23,24,20,19,18,16,13
"2018/12/07","大里","O3",7.5,10,14,17,17,22,21,20,22,25,29,37,44,42,39,34,28,19,16,18,18,17,20,22
"2018/12/07","大里","PM10",31,22,22,15,13,8,11,10,12,14,19,17,20,19,22,30,23,23,17,15,13,7,5,4
"2018/12/07","大里","SO2",2.9,3.2,3.1,1.9,1.6,1.9,1.4,1.3,1.4,1.4,1.6,1.6,1.5,1.3,1.3,1.3,1.3,1.7,2.3,1.6,1.3,1.3,1.5,1.2
"2018/12/08","大里","CO",0.31,0.29,0.29,0.3,0.28,0.26,0.31,0.38,0.4,0.37,0.35,0.34,0.36,0.32,0.3,0.36,0.39,0.44,0.46,0.44,0.48,0.43,0.38,0.31
"2018/12/08","大里","NOx",10,8.7,8.1,8.9,8.5,8.2,10,15,15,15,15,15,14,11,12,15,17,19,20,21,21,21,18,14
"2018/12/08","大里","O3",24,25,25,24,24,24,20,19,21,24,28,32,36,40,39,32,26,20,16,14,12,11,13,18
"2018/12/08","大里","PM10",2,1,3,4,5,4,2,4,7,17,16,21,21,19,19,38,32,25,18,19,15,14,10,7
"2018/12/08","大里","SO2",1.5,1.8,1.7,1.8,1.8,1.6,1.4,1.9,1.8,1.9,2.1,2.3,2.4,2,2,2.1,2.2,2.2,2.2,2.3,2.2,2.5,2.5,2.3
"2018/12/09","大里","CO",0.26,0.24,0.22,0.2,0.19,0.21,0.26,0.3,0.44,0.43,0.34,0.34,0.32,0.29,0.3,0.31,0.33,0.41,0.35,0.43,0.43,0.38,0.39,0.41
"2018/12/09","大里","NOx",9.8,13,12,12,11,13,16,17,21,24,18,14,12,11,12,13,14,18,15,20,22,19,20,21
"2018/12/09","大里","O3",22,22,21,23,23,20,16,15,13,15,22,23,28,33,31,29,24,18,19,13,11,13,11,8.5
"2018/12/09","大里","PM10",4,2,4,6,6,8,5,6,10,16,9,9,10,11,12,8,15,10,13,12,14,8,12,9
"2018/12/09","大里","SO2",2,1.5,1.5,1.6,1.3,1.5,1.6,2,1.9,2,1.8,1.9,1.7,1.9,1.9,2.1,1.8,2,1.9,1.8,1.9,2,2.1,1.9
"2018/12/10","大里","CO",0.33,0.28,0.25,0.23,0.23,0.23,0.3,0.86,0.63,0.46,0.38,0.45,0.42,0.38,0.38,0.51,0.48,0.51,0.84,0.49,0.55,0.6,0.62,0.58
"2018/12/10","大里","NOx",16,14,11,10,8.8,9.1,13,36,31,25,20,23,23,22,22,28,28,27,41,25,27,30,30,30
"2018/12/10","大里","O3",13,14,14,15,17,18,14,3.7,7.3,12,15,15,15,15,15,12,8.7,7.1,0.7,6.8,4.8,1.7,0.5,0.3
"2018/12/10","大里","PM10",8,5,5,5,5,3,5,17,19,18,18,15,12,16,17,17,20,24,28,27,26,33,32,34
"2018/12/10","大里","SO2",1.6,2.1,1.8,1.7,1.6,1.6,1.6,2.2,2.2,2,2,1.9,1.9,2,1.9,2,2.2,2,2.5,2.1,2.4,2.4,2.4,2.6
"2018/12/11","大里","CO",0.43,0.47,0.5,0.44,0.51,0.62,0.63,0.8,0.73,NA,0.38,0.41,0.34,NA,0.34,0.34,0.4,0.54,0.61,0.51,0.48,0.42,0.37,0.28
"2018/12/11","大里","NOx",24,22,25,27,28,35,45,49,30,NA,20,20,15,NA,17,17,19,26,28,23,20,19,14,10
"2018/12/11","大里","O3",1.1,1.4,0.1,-0.1,-0.2,0.2,0,1.1,8.3,16,NA,20,27,NA,29,28,21,8.9,5.1,8.4,10,11,16,21
"2018/12/11","大里","PM10",25,26,27,34,33,39,41,38,33,22,NA,31,28,23,27,25,26,24,18,17,25,13,8,8
"2018/12/11","大里","SO2",2.3,2.5,2.4,2.6,3.5,3.2,2.9,3.6,2.9,NA,2.4,2.3,2.1,NA,2.2,2.2,2.1,2.5,2.7,2.4,2.6,2.6,2.1,1.9
"2018/12/12","大里","CO",0.25,0.25,0.23,0.21,0.22,0.23,0.29,0.5,0.43,0.43,0.41,0.38,0.41,0.35,0.39,0.45,0.48,0.71,0.73,0.66,0.71,0.67,0.63,0.58
"2018/12/12","大里","NOx",9.4,8.9,7.7,7,5.9,6.4,11,21,18,20,19,18,18,14,17,22,23,33,30,23,23,19,16,14
"2018/12/12","大里","O3",21,20,23,25,25,25,22,14,18,19,22,24,24,27,23,18,16,6.2,6.9,12,10,13,15,18
"2018/12/12","大里","PM10",5,4,4,4,6,6,8,13,17,18,18,22,21,22,21,18,21,25,23,23,21,15,18,17
"2018/12/12","大里","SO2",2.1,2.1,1.9,1.9,1.8,1.6,1.7,2,2.2,2,2.2,2.3,2.4,2.2,2.2,2.3,2.3,2.3,2.9,2.9,2.2,2.2,2.2,2.1
"2018/12/13","大里","CO",0.56,0.53,0.51,0.49,0.49,0.49,0.52,0.73,0.78,0.82,0.69,0.75,0.65,0.47,0.41,0.44,0.47,0.53,0.57,0.56,0.64,0.56,0.6,0.49
"2018/12/13","大里","NOx",12,12,12,12,11,12,13,23,24,28,28,32,25,17,17,21,27,29,28,27,30,28,29,23
"2018/12/13","大里","O3",18,18,18,18,16,17,17,8.8,13,14,17,30,43,49,43,31,20,15,13,12,7.3,7,4.6,9.4
"2018/12/13","大里","PM10",18,16,21,24,20,16,18,20,21,24,25,37,34,27,34,35,35,31,30,27,21,25,29,21
"2018/12/13","大里","SO2",2.1,1.9,2,1.9,1.8,2.1,1.9,1.7,1.9,2.1,2.4,2.6,2.5,2.5,2.8,3.1,3.4,3,3,2.6,2.6,3,2.9,2.4
"2018/12/14","大里","CO",0.46,0.41,0.41,0.38,0.38,0.49,0.49,0.63,0.87,0.84,0.85,0.52,0.49,0.46,0.45,0.43,0.44,0.61,0.75,0.62,0.5,0.61,0.62,0.46
"2018/12/14","大里","NOx",22,18,17,17,18,23,27,29,41,51,44,28,20,16,17,19,20,28,36,30,24,28,28,21
"2018/12/14","大里","O3",8,9.7,9.3,7.8,6.2,2.1,1,2.7,3.7,6.5,16,30,46,63,60,47,35,19,8.3,11,13,7.4,7,12
"2018/12/14","大里","PM10",18,14,18,13,15,25,14,15,31,46,34,34,36,42,39,32,31,24,18,20,16,18,17,12
"2018/12/14","大里","SO2",2.4,2.5,2.6,2.8,2.5,2.8,2.8,3,3.6,4.1,3.6,3.1,3,2.7,2.9,2.9,2.7,2.9,3.3,3.1,2.9,2.8,2.8,2.7
"2018/12/15","大里","CO",0.41,0.4,0.35,0.33,0.34,0.37,0.51,0.74,0.7,0.67,0.55,0.55,0.56,0.46,0.44,0.49,0.47,0.76,0.77,0.69,0.78,0.93,0.92,0.81
"2018/12/15","大里","NOx",18,22,18,17,18,18,25,42,44,42,32,27,19,16,18,20,18,29,33,31,36,44,43,43
"2018/12/15","大里","O3",13,9.4,10,9.1,8.1,9.4,5.9,3.5,5.9,11,27,45,74,80,79,67,56,34,20,14,5,0.4,0.9,0
"2018/12/15","大里","PM10",15,9,10,14,19,13,18,27,37,38,57,69,62,68,60,53,52,62,59,44,48,54,57,42
"2018/12/15","大里","SO2",2.2,2.1,1.8,1.8,2.2,2.2,2,2.4,2.7,3.4,3,3.1,2.7,3.3,2.8,2.7,3,3,2.6,2.8,2.7,3,2.8,3.1
"2018/12/16","大里","CO",0.7,0.65,0.6,0.62,0.6,0.6,0.68,0.75,0.94,0.94,0.53,0.49,0.4,0.31,0.32,0.28,0.27,0.35,0.42,0.51,0.43,0.4,0.44,0.6
"2018/12/16","大里","NOx",41,38,36,34,35,36,37,40,45,46,21,15,13,13,14,13,12,17,21,24,21,18,22,36
"2018/12/16","大里","O3",-0.2,0,-0.2,0,-0.1,0.2,0.2,1.9,6.1,17,40,64,67,49,41,37,36,28,22,16,17,20,15,0.7
"2018/12/16","大里","PM10",42,41,31,33,33,37,41,48,53,69,68,62,41,62,64,56,42,32,29,36,25,19,18,32
"2018/12/16","大里","SO2",2.7,3,3,3,3.2,3.6,3.5,4.1,3.6,3.7,3.9,3.5,2.5,2.4,2.4,2,1.9,2.3,2.2,1.7,1.8,1.6,1.5,1.8
"2018/12/17","大里","CO",0.49,0.33,0.4,0.45,0.45,0.46,0.49,0.63,0.63,0.6,0.54,0.55,0.5,0.5,0.5,0.52,0.55,0.72,0.75,0.63,0.53,0.54,0.47,0.36
